player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
189484,https://sofifa.com/player/189484/davide-santon/160002,16,2,9/21/15,D. Santon,Davide Santon,"LB, RB",76,79,5500000,80000,24,1/2/91,186,83,44,Inter,31,Serie A,1,RB,21,,7/1/15,2018,27,Italy,,,,Right,2,3,2,High/Medium,Normal (185+),Yes,,,Speed Dribbler (AI),77,58,72,75,75,78,78,46,65,75,57,78,74,43,72,75,75,79,68,74,56,74,74,85,75,68,76,72,63,66,57,,76,78,78,15,10,15,14,8,,67,67,67,71,70,70,70,71,70,70,70,73,73,73,73,73,77,75,75,75,77,76,75,75,75,76,19
204614,https://sofifa.com/player/204614/mario-rui-silva-duarte/160002,16,2,9/21/15,Mário Rui,Mário Rui Silva Duarte,LB,76,79,5500000,50000,24,5/27/91,170,67,1746,Empoli,31,Serie A,1,LB,21,,8/6/14,2016,38,Portugal,,,,Left,3,2,1,High/Medium,Lean (170-),No,,,,86,48,65,72,71,59,75,27,61,69,47,69,58,60,69,69,88,84,86,75,92,69,92,92,32,69,77,71,59,47,60,,70,75,76,13,5,9,8,14,,59,59,59,66,63,63,63,66,64,64,64,69,67,67,67,69,76,70,70,70,76,76,68,68,68,76,17
171318,https://sofifa.com/player/171318/diego-capel-trinidad/160002,16,2,9/21/15,Diego Capel,Diego Ángel Capel Trinidad,"LM, RM",76,78,6000000,80000,27,2/16/88,173,67,110556,Genoa,31,Serie A,1,LM,16,,8/18/15,2017,45,Spain,,,,Left,2,4,2,High/Medium,Normal (170-185),Yes,,#Acrobat,"Diver, Selfish, Speed Dribbler (AI)",87,66,68,85,43,51,78,64,72,66,64,85,78,63,65,84,92,83,93,74,94,68,52,74,33,63,67,45,73,64,76,,32,49,26,10,11,11,9,10,,71,71,71,77,75,75,75,77,74,74,74,76,69,69,69,76,62,57,57,57,62,60,50,50,50,60,17
202061,https://sofifa.com/player/202061/jasmin-kurtic/160002,16,2,9/21/15,J. Kurtić,Jasmin Kurtić,"CDM, CM",76,77,5000000,60000,26,1/10/89,186,88,39,Atalanta,31,Serie A,1,CM,27,U.S. Sassuolo Calcio,,2016,44,Slovenia,1361,RDM,8,Right,3,3,1,Medium/High,Normal (185+),No,,,"Power Free-Kick, Long Shot Taker (AI)",68,64,72,70,72,82,67,49,65,77,67,69,69,71,75,75,68,68,64,73,62,83,64,82,84,77,81,75,65,69,65,,67,77,77,14,13,10,11,6,,68,68,68,68,69,69,69,68,70,70,70,70,73,73,73,70,74,76,76,76,74,73,74,74,74,73,18
103936,https://sofifa.com/player/103936/simone-pepe/160002,16,2,9/21/15,S. Pepe,Simone Pepe,"RM, LM",76,76,4300000,50000,31,8/30/83,178,73,192,Chievo,31,Serie B,1,SUB,7,,8/11/15,2018,27,Italy,,,,Right,4,3,2,High/Medium,Normal (170-185),No,,,"Injury Prone, Early Crosser, Speed Dribbler (AI)",79,73,77,81,62,63,77,69,61,77,75,82,85,80,71,80,79,79,79,71,81,73,69,55,63,79,69,61,77,79,80,,56,66,70,9,5,4,9,9,,73,73,73,78-2,77-1,77-1,77-1,78-2,77-1,77-1,77-1,76,74,74,74,76,70,68,68,68,70,69,65,65,65,69,15
139038,https://sofifa.com/player/139038/nicolas-burdisso/160002,16,2,9/21/15,N. Burdisso,Nicolás Andrés Burdisso,CB,76,76,1600000,50000,34,4/12/81,182,81,110556,Genoa,31,Serie A,1,CB,8,,1/23/14,2017,52,Argentina,,,,Right,3,2,2,Medium/High,Normal (170-185),No,,,"Dives Into Tackles (AI), Leadership, Power Header",61,29,45,47,79,72,34,34,80,54,19,40,40,21,55,52,68,55,50,71,62,24,90,55,73,23,85,77,25,38,41,,79,79,78,8,13,11,8,12,,46,46,46,45,45,45,45,45,46,46,46,47,51,51,51,47,62,66,66,66,62,66,76,76,76,66,17
149184,https://sofifa.com/player/149184/christian-maggio/160002,16,2,9/21/15,C. Maggio,Christian Maggio,RB,76,76,2200000,60000,33,2/11/82,184,79,48,Napoli,31,Serie A,1,RB,11,,7/1/08,2018,27,Italy,,,,Right,2,2,2,Medium/Medium,Normal (170-185),No,,,"Speed Dribbler (AI), Power Header",79,70,71,74,71,81,79,67,77,76,79,73,72,55,74,78,78,79,74,76,67,78,91,89,78,71,77,67,74,58,57,,65,77,77,9,5,9,11,9,,75,75,75,74,73,73,73,74,72,72,72,75,73,73,73,75,76,74,74,74,76,76,75,75,75,76,16
150035,https://sofifa.com/player/150035/vangelis-moras/160002,16,2,9/21/15,V. Moras,Vangelis Moras,CB,76,76,2300000,30000,33,8/26/81,193,78,206,Hellas Verona,31,Serie A,1,LCB,18,,8/9/12,2016,22,Greece,1338,SUB,5,Right,3,2,1,Low/High,Lean (185+),No,,,"Leadership, Power Header",54,21,53,46,80,71,42,14,76,63,22,39,48,32,59,59,54,54,33,71,33,27,76,54,78,27,71,79,29,47,29,,81,81,77,13,10,15,9,14,,44,44,44,45,45,45,45,45,48,48,48,49,56,56,56,49,64,69,69,69,64,67,76,76,76,67,18
152922,https://sofifa.com/player/152922/edgar-barreto/160002,16,2,9/21/15,É. Barreto,Édgar Osvaldo Barreto Cáceres,"CM, CDM",76,76,4700000,50000,30,7/15/84,182,78,1837,Sampdoria,31,Serie B,1,RCM,8,,7/1/15,2018,58,Paraguay,,,,Right,4,3,2,Medium/High,Normal (170-185),No,,,"Long Throw-in, Long Shot Taker (AI), Playmaker (AI)",68,65,75,71,71,77,67,53,61,77,69,69,73,79,77,77,68,68,66,77,62,83,52,78,76,75,83,77,69,79,61,,65,75,77,11,6,15,14,15,,69,69,69,70,71,71,71,70,73,73,73,72,76,76,76,72,74,76,76,76,74,73,73,73,73,73,19
162297,https://sofifa.com/player/162297/daniele-padelli/160002,16,2,9/21/15,D. Padelli,Daniele Padelli,GK,76,76,4500000,45000,29,10/25/85,191,82,54,Torino,31,Serie A,1,GK,30,,7/1/13,2017,27,Italy,1343,SUB,14,Right,2,1,1,Medium/Medium,Lean (185+),No,,,GK Up for Corners,,,,,,,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,23,65,30,45,11,12,13,10,30,22,,19,12,12,79,73,61,77,81,44,23,23,23,24,24,24,24,24,25,25,25,25,26,26,26,25,24,25,25,25,24,24,22,22,22,24,76
171830,https://sofifa.com/player/171830/nicolas-spolli/160002,16,2,9/21/15,N. Spolli,Nicolás Federico Spolli,CB,76,76,3100000,50000,32,2/20/83,193,90,112409,Carpi,31,Serie B,1,LCB,33,,7/23/15,2016,52,Argentina,,,,Right,3,2,2,Medium/High,Lean (185+),No,,#Strength,Power Header,46,39,35,45,80,79,25,36,80,45,35,43,19,18,51,49,34,55,34,66,33,72,68,55,92,22,80,80,20,25,33,,80,80,76,8,7,10,10,14,,50,50,50,39,42,42,42,39,40,40,40,41,47,47,47,41,59,65,65,65,59,63,76,76,76,63,16
172233,https://sofifa.com/player/172233/perparim-hetemaj/160002,16,2,9/21/15,P. Hetemaj,Perparim Hetemaj,"LM, CM",76,76,5000000,60000,28,12/12/86,175,76,192,Chievo,31,Serie B,1,LCM,56,,7/1/11,2017,17,Finland,1334,RM,8,Right,4,3,1,Medium/High,Normal (170-185),No,,,"Dives Into Tackles (AI), Long Shot Taker (AI), Technical Dribbler (AI)",78,69,76,78,72,79,74,61,60,78,77,75,72,69,76,79,78,78,86,75,83,76,88,90,69,77,90,73,73,77,69,,68,77,79,13,11,8,9,6,,71,71,71,75,74,74,74,75,76,76,76,76,77-1,77-1,77-1,76,77-1,77-1,77-1,77-1,77-1,76,74,74,74,76,17
177643,https://sofifa.com/player/177643/modibo-diakite/160002,16,2,9/21/15,M. Diakité,Modibo Diakité,CB,76,76,4100000,60000,28,3/2/87,192,84,111657,Frosinone,31,Serie A,1,LCB,24,,7/10/15,2016,18,France,,,,Right,3,2,1,Medium/High,Stocky (185+),No,,#Strength,"Long Throw-in, Power Header",72,41,45,44,77,80,41,21,73,51,32,41,31,31,56,51,64,79,33,69,33,79,86,59,90,51,81,75,39,35,41,,79,78,79,11,7,8,13,13,,53,53,53,47,49,49,49,47,47,47,47,49,52,52,52,49,64,66,66,66,64,68,76,76,76,68,17
181459,https://sofifa.com/player/181459/vassilis-torosidis/160002,16,2,9/21/15,V. Torosidis,Vassilis Torosidis,"RB, LB",76,76,3700000,70000,30,6/10/85,185,80,52,Roma,31,Serie A,1,LB,35,,1/23/13,2017,22,Greece,1338,RB,2,Right,3,2,1,Medium/High,Normal (185+),No,,,Early Crosser,76,55,66,70,77,77,76,40,74,72,35,68,68,40,70,72,76,76,69,75,70,77,69,79,77,71,78,76,56,50,50,,75,80,78,9,14,8,9,9,,65,65,65,66,65,65,65,66,65,65,65,68,68,68,68,68,76,74,74,74,76,76,76,76,76,76,17
182179,https://sofifa.com/player/182179/sebastian-de-maio/160002,16,2,9/21/15,S. De Maio,Sebastian De Maio,CB,76,76,4100000,80000,28,3/5/87,189,81,110556,Genoa,31,Serie A,1,LCB,4,,7/4/13,2019,18,France,,,,Right,3,2,1,Medium/High,Normal (185+),No,,#Strength,Power Header,67,31,37,38,77,83,11,20,74,54,20,28,23,39,42,43,65,68,57,69,45,51,86,68,92,37,77,75,19,34,46,,79,78,77,6,5,5,11,7,,45,45,45,39,41,41,41,39,41,41,41,41,47,47,47,41,60,65,65,65,60,64,76,76,76,64,14
192841,https://sofifa.com/player/192841/emanuele-giaccherini/160002,16,2,9/21/15,E. Giaccherini,Emanuele Giaccherini,"LM, CM",76,76,4700000,50000,30,5/5/85,167,60,189,Bologna,31,Serie A,1,LCM,17,Sunderland,,2016,27,Italy,,,,Right,3,3,2,High/Medium,Normal (170-),Yes,,,Injury Prone,72,68,77,81,60,63,77,61,59,80,73,80,79,61,74,80,74,70,88,74,90,73,54,75,54,77,75,65,73,75,65,,53,61,64,14,11,14,14,7,,70,70,70,76,74,74,74,76,76,76,76,76,75,75,75,76,71,70,70,70,71,69,63,63,63,69,19
193839,https://sofifa.com/player/193839/romulo-souza-orestes-caldeira/160002,16,2,9/21/15,Rômulo,Rômulo Souza Orestes Caldeira,"CM, RB",76,76,5000000,60000,28,5/22/87,178,72,206,Hellas Verona,31,Serie A,1,RCM,2,,7/14/14,2016,27,Italy,,,,Right,2,3,1,Medium/Medium,Lean (170-185),No,,,Injury Prone,80,66,74,77,74,74,77,60,56,77,57,77,75,52,77,77,79,81,78,77,76,75,66,86,68,69,77,75,73,71,66,,74,77,77,5,7,14,5,12,,70,70,70,75,74,74,74,75,74,74,74,76,76,76,76,76,78-2,76,76,76,78-2,77-1,73,73,73,77-1,15
210413,https://sofifa.com/player/210413/alessio-romagnoli/160002,16,2,9/21/15,A. Romagnoli,Alessio Romagnoli,"CB, LB",75,87,6500000,45000,20,1/12/95,188,78,47,Milan,31,Serie A,1,LCB,13,,8/11/15,2020,27,Italy,,,,Left,3,2,1,Medium/Medium,Lean (185+),No,,,,66,35,47,55,77,74,35,20,74,63,25,50,36,23,57,61,66,66,56,73,55,60,72,73,75,51,75,75,27,30,33,,79,78,77,9,14,12,8,9,,51,51,51,49,50,50,50,49,50,50,50,52,56,56,56,52,66,69,69,69,66,69,75,75,75,69,17
211176,https://sofifa.com/player/211176/ricardo-kishna/160002,16,2,9/21/15,R. Kishna,Ricardo Dennie Kishna,"LW, RW",75,84,6500000,40000,20,1/4/95,187,79,46,Lazio,31,Serie A,1,LAM,88,,7/29/15,2019,34,Netherlands,,,,Left,2,5,1,Medium/Low,Normal (185+),No,,,"Injury Prone, Avoids Using Weaker Foot, Flair, Technical Dribbler (AI)",85,67,69,81,29,61,76,66,57,64,68,82,77,73,65,85,86,84,78,74,57,75,48,62,68,66,43,20,62,73,51,,22,32,29,12,7,15,10,7,,71,71,71,75,74,74,74,75,73,73,73,75,66,66,66,75,56,51,51,51,56,52,43,43,43,52,16
212198,https://sofifa.com/player/212198/bruno-miguel-borges-fernandes/160002,16,2,9/21/15,Bruno Fernandes,Bruno Miguel Borges Fernandes,"CM, CAM, CF",75,83,6000000,25000,20,9/8/94,173,65,55,Udinese,31,Serie A,1,LCM,8,,7/1/13,2018,38,Portugal,,,,Right,3,3,1,High/Medium,Lean (170-185),No,,,Technical Dribbler (AI),79,69,74,78,64,64,69,67,59,77,67,77,69,67,75,79,80,78,78,72,78,71,68,76,55,73,68,69,75,76,65,,58,69,66,12,14,15,8,14,,71,71,71,75,75,75,75,75,76,76,76,75,75,75,75,75,72,71,71,71,72,71,66,66,66,71,19
197231,https://sofifa.com/player/197231/khouma-babacar/160002,16,2,9/21/15,K. Babacar,Khouma El Hadji Babacar,ST,75,82,6000000,45000,22,3/17/93,185,76,110374,Fiorentina,31,Serie A,1,ST,30,,1/14/10,2019,136,Senegal,,,,Right,4,3,1,High/Medium,Lean (185+),No,,,"Beat Offside Trap, Power Header",77,75,55,71,29,77,50,77,73,62,72,69,70,60,46,76,76,78,74,74,56,80,78,76,84,68,58,21,78,49,74,,22,28,26,12,6,10,8,14,,75,75,75,70,72,72,72,70,68,68,68,68,60,60,60,68,51,48,48,48,51,49,47,47,47,49,17
202851,https://sofifa.com/player/202851/gregoire-defrel/160002,16,2,9/21/15,G. Defrel,Grégoire Defrel,"CF, LM, RW",75,82,6000000,35000,24,6/17/91,179,77,111974,Sassuolo,31,Serie A,1,ST,92,,8/5/15,2020,18,France,,,,Left,3,3,1,High/Medium,Lean (170-185),No,,,"Beat Offside Trap, Speed Dribbler (AI)",84,73,66,79,25,49,65,76,58,67,68,80,65,64,60,79,85,83,80,71,72,70,48,65,41,71,49,37,76,70,59,,18,15,18,14,15,11,12,7,,72,72,72,76,75,75,75,76,74,74,74,74,66,66,66,74,53,49,49,49,53,49,38,38,38,49,18
216065,https://sofifa.com/player/216065/marco-sportiello/160002,16,2,9/21/15,M. Sportiello,Marco Sportiello,GK,75,82,5000000,35000,23,5/10/92,192,87,39,Atalanta,31,Serie A,1,GK,57,,6/22/12,2019,27,Italy,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,13,18,18,30,12,19,14,21,19,22,48,38,50,68,58,19,64,37,67,17,22,26,18,40,21,,19,17,13,76,75,68,75,77,43,28,28,28,28,29,29,29,28,30,30,30,29,29,29,29,29,28,29,29,29,28,27,29,29,29,27,75
216774,https://sofifa.com/player/216774/wesley-hoedt/160002,16,2,9/21/15,W. Hoedt,Wesley Theodorus Hoedt,CB,75,82,5000000,40000,21,3/6/94,192,82,46,Lazio,31,Serie A,1,SUB,2,,7/1/15,2019,34,Netherlands,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,,,Power Header,65,36,55,57,76,77,46,30,78,69,27,55,31,36,71,65,62,67,45,66,44,51,75,66,85,40,73,74,29,38,37,,78,77,69,15,10,13,8,11,,53,53,53,52,52,52,52,52,53,53,53,56,60,60,60,56,66,70,70,70,66,68,75,75,75,68,17
201858,https://sofifa.com/player/201858/nicola-sansone/160002,16,2,9/21/15,N. Sansone,Nicola Domenico Sansone,"LW, RW",75,81,5500000,35000,23,9/10/91,173,68,111974,Sassuolo,31,Serie A,1,SUB,17,,1/21/14,2017,27,Italy,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Speed Dribbler (AI),82,71,68,81,21,58,64,68,48,72,68,80,74,74,56,80,86,78,87,72,87,74,71,74,60,77,32,24,70,70,70,,14,19,19,11,7,14,9,14,,71,71,71,75,74,74,74,75,74,74,74,74,66,66,66,74,53,48,48,48,53,49,37,37,37,49,17
202934,https://sofifa.com/player/202934/ogenyi-onazi/160002,16,2,9/21/15,O. Onazi,Ogenyi Eddy Onazi,CM,75,81,5500000,40000,22,12/25/92,173,73,46,Lazio,31,Serie A,1,RES,23,,1/1/10,2018,133,Nigeria,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,"Dives Into Tackles (AI), Long Shot Taker (AI)",80,62,73,77,70,73,67,49,52,76,59,73,71,60,76,77,83,78,89,71,91,74,55,84,68,77,75,76,69,73,60,,64,77,77,13,9,13,14,7,,67,67,67,72,71,71,71,72,73,73,73,73,75,75,75,73,75,75,75,75,75,74,71,71,71,74,17
203890,https://sofifa.com/player/203890/sime-vrsaljko/160002,16,2,9/21/15,Š. Vrsaljko,Šime Vrsaljko,"RB, RM",75,81,4800000,35000,23,1/10/92,182,76,111974,Sassuolo,31,Serie A,1,SUB,11,,7/22/14,2019,10,Croatia,,,,Right,3,2,1,High/Medium,Normal (170-185),No,,,Dives Into Tackles (AI),81,51,70,73,71,73,76,38,70,74,49,70,64,51,66,75,79,83,75,69,81,73,87,90,61,56,76,70,65,68,51,,72,71,73,15,11,10,10,12,,64,64,64,69,67,67,67,69,68,68,68,71,70,70,70,71,75,72,72,72,75,75,71,71,71,75,18
212811,https://sofifa.com/player/212811/mario-lemina/160002,16,2,9/21/15,M. Lemina,Mario René Junior Lemina,"CDM, CM, RB",75,81,4800000,50000,21,9/1/93,184,76,45,Juventus,31,Serie A,1,SUB,18,Olympique de Marseille,,2016,115,Gabon,,,,Right,2,2,1,Medium/Medium,Normal (170-185),Yes,,,,69,53,70,73,72,75,62,48,57,76,43,73,54,52,76,75,73,66,70,76,63,60,55,73,76,57,78,74,64,70,55,,73,74,71,12,9,15,8,16,,64,64,64,68,68,68,68,68,70,70,70,70,72,72,72,70,72,75,75,75,72,71,72,72,72,71,19
216352,https://sofifa.com/player/216352/marcelo-brozovic/160002,16,2,9/21/15,M. Brozović,Marcelo Brozović,CM,75,81,5500000,50000,22,11/16/92,181,68,44,Inter,31,Serie A,1,SUB,77,,8/31/12,2019,10,Croatia,,,,Right,4,2,1,High/Medium,Lean (170-185),No,,,"Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",71,67,75,76,64,69,69,60,54,77,65,75,73,70,78,79,75,68,75,73,73,76,63,79,61,76,77,69,67,76,69,,60,68,66,8,8,15,11,8,,68,68,68,73,72,72,72,73,74,74,74,73,75,75,75,73,71,72,72,72,71,70,66,66,66,70,16
190084,https://sofifa.com/player/190084/panagiotis-tachtsidis/160002,16,2,9/21/15,P. Tachtsidis,Panagiotis Tachtsidis,"CDM, CM",75,80,4700000,45000,24,2/15/91,193,86,110556,Genoa,31,Serie A,1,SUB,77,,7/20/14,2019,22,Greece,1338,SUB,17,Left,2,2,1,Medium/High,Normal (185+),No,,,Playmaker (AI),57,61,77,69,70,80,69,48,79,83,60,69,71,65,79,79,54,60,50,73,50,77,78,78,84,73,75,69,59,79,60,,58,76,76,10,14,12,15,11,,67,67,67,68,69,69,69,68,71,71,71,70,76,76,76,70,72,75,75,75,72,72,74,74,74,72,19
192397,https://sofifa.com/player/192397/rafael-cabral-barbosa/160002,16,2,9/21/15,Rafael,Rafael Cabral Barbosa,GK,75,80,4500000,60000,25,5/20/90,186,83,48,Napoli,31,Serie A,1,RES,1,,7/11/13,2018,54,Brazil,,,,Right,2,1,2,Medium/Medium,Normal (185+),No,,,GK Long Throw,,,,,,,18,10,13,33,18,17,12,11,31,24,52,56,52,68,42,24,62,32,68,18,29,29,10,43,23,,19,11,17,78,73,72,74,78,54,27,27,27,29,28,28,28,29,31,31,31,30,31,31,31,30,30,31,31,31,30,29,29,29,29,29,75
194201,https://sofifa.com/player/194201/pontus-jansson/160002,16,2,9/21/15,P. Jansson,Pontus Jansson,CB,75,79,4600000,35000,24,2/13/91,194,89,54,Torino,31,Serie A,1,SUB,18,,7/1/14,2018,46,Sweden,,,,Right,3,2,1,High/Medium,Normal (185+),No,,#Strength,Power Header,63,42,45,54,77,79,29,29,74,55,41,51,49,40,59,59,55,69,55,74,34,68,55,65,92,50,72,76,28,32,39,,79,79,73,9,5,14,6,7,,54,54,54,48,50,50,50,48,49,49,49,50,55,55,55,50,64,68,68,68,64,67,75,75,75,67,15
198760,https://sofifa.com/player/198760/saphir-taider/160002,16,2,9/21/15,S. Taïder,Saphir Sliti Taïder,"CM, CDM",75,79,5500000,35000,23,2/29/92,180,77,189,Bologna,31,Serie A,1,RCM,8,Inter,,2017,97,Algeria,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Long Shot Taker (AI),72,69,76,76,66,74,73,60,53,79,70,74,73,66,77,78,72,72,79,73,77,79,79,79,69,77,81,69,68,74,69,,63,72,65,14,7,12,9,16,,69,69,69,73,72,72,72,73,74,74,74,74,75,75,75,74,72,73,73,73,72,71,69,69,69,71,18
202672,https://sofifa.com/player/202672/danilo-fernando-avelar/160002,16,2,9/21/15,Danilo Avelar,Danilo Fernando Avelar,LB,75,79,4300000,40000,26,6/9/89,185,79,54,Torino,31,Serie A,1,SUB,26,,6/17/15,2019,54,Brazil,,,,Left,3,2,1,High/Medium,Normal (185+),No,,,Early Crosser,75,56,64,74,74,75,79,38,68,69,54,75,83,79,57,77,73,77,69,72,64,76,66,79,74,67,76,72,63,37,79,,74,75,78,4,4,4,4,4,,65,65,65,67,65,65,65,67,64,64,64,68,65,65,65,68,75,71,71,71,75,75,73,73,73,75,11
210864,https://sofifa.com/player/210864/elseid-hysaj/160002,16,2,9/21/15,E. Hysaj,Elseid Hysaj,"RB, LB",75,79,4500000,50000,21,2/2/94,182,70,48,Napoli,31,Serie A,1,LB,2,,8/2/15,2020,1,Albania,,,,Right,4,2,1,High/Medium,Lean (170-185),No,,,,82,48,60,68,73,74,73,45,64,67,35,67,32,30,67,67,79,84,76,77,64,66,68,82,69,41,79,73,57,43,40,,72,77,76,12,6,14,9,11,,62,62,62,65,63,63,63,65,62,62,62,67,64,64,64,67,74,71,71,71,74,75,73,73,73,75,17
192638,https://sofifa.com/player/192638/marcos-alonso-mendoza/160002,16,2,9/21/15,Marcos Alonso,Marcos Alonso Mendoza,"LB, LM",75,78,4300000,45000,24,12/28/90,188,81,110374,Fiorentina,31,Serie A,1,LM,28,,7/1/13,2016,45,Spain,,,,Left,3,2,1,High/Medium,Lean (185+),Yes,,,,77,60,68,70,74,78,75,50,65,69,33,71,61,71,69,71,76,78,68,75,58,75,68,79,78,71,79,69,61,57,64,,74,79,80,9,7,13,9,12,,66,66,66,68,67,67,67,68,67,67,67,69,69,69,69,69,75,73,73,73,75,75,74,74,74,75,17
204032,https://sofifa.com/player/204032/edenilson-andrade-dos-santos/160002,16,2,9/21/15,Edenílson,Edenílson Andrade dos Santos,"RM, LM, RB",75,78,5000000,35000,25,12/18/89,175,76,55,Udinese,31,Serie A,1,RM,12,,8/11/14,2020,54,Brazil,,,,Right,2,2,1,High/Medium,Lean (170-185),No,,,,85,63,72,77,69,70,78,59,62,73,59,78,67,61,69,75,86,85,82,75,74,69,79,79,64,63,71,72,73,71,68,,69,72,65,12,6,15,9,5,,70,70,70,75,73,73,73,75,73,73,73,75,73,73,73,75,75,72,72,72,75,74,70,70,70,74,16
143076,https://sofifa.com/player/143076/alejandro-gomez/160002,16,2,9/21/15,A. Gómez,Alejandro Darío Gómez,LM,75,77,4600000,45000,27,2/15/88,165,68,39,Atalanta,31,Serie A,1,RW,10,,9/2/14,2018,52,Argentina,,,,Right,4,4,2,High/Low,Normal (170-),No,,#Acrobat,"Long Shot Taker (AI), Technical Dribbler (AI)",89,69,71,81,21,48,74,63,36,70,74,80,74,68,69,79,91,87,91,74,93,75,60,67,34,75,56,23,72,71,69,,16,19,21,8,11,12,9,6,,68,68,68,76,74,74,74,76,75,75,75,75,67,67,67,75,55,49,49,49,55,50,35,35,35,50,16
191053,https://sofifa.com/player/191053/tomas-rincon/160002,16,2,9/21/15,T. Rincón,Tomás Eduardo Rincón Hernández,"CDM, CM, RM",75,77,3900000,60000,27,1/13/88,175,75,110556,Genoa,31,Serie A,1,RM,88,,7/31/14,2018,61,Venezuela,111487,RCM,8,Right,3,2,2,Medium/High,Stocky (170-185),Yes,,,,74,48,68,70,74,77,64,34,59,75,47,66,50,52,71,74,75,73,72,74,80,72,91,83,69,55,87,75,52,65,46,,74,78,79,12,12,11,8,12,,60,60,60,65,64,64,64,65,66,66,66,67,70,70,70,67,74,75,75,75,74,75,75,75,75,75,18
199845,https://sofifa.com/player/199845/francesco-acerbi/160002,16,2,9/21/15,F. Acerbi,Francesco Acerbi,CB,75,77,4100000,40000,26,8/10/88,192,88,111974,Sassuolo,31,Serie A,1,LCB,15,,7/8/13,2018,27,Italy,1343,SUB,15,Left,3,2,1,Medium/Medium,Normal (185+),No,,,"Power Free-Kick, Injury Prone, Power Header",54,41,45,49,78,71,25,22,75,50,23,45,62,56,55,60,55,54,34,68,41,75,68,46,84,56,68,78,20,40,55,,78,80,78,11,9,9,13,11,,50,50,50,44,47,47,47,44,46,46,46,45,52,52,52,45,60,66,66,66,60,64,75,75,75,64,17
204977,https://sofifa.com/player/204977/ivan-piris/160002,16,2,9/21/15,I. Piris,Iván Rodrigo Piris Leguizamón,"CB, LB, RB",75,77,4100000,40000,26,3/10/89,174,68,55,Udinese,31,Serie A,1,LCB,89,,8/12/15,2020,58,Paraguay,1375,SUB,19,Right,3,2,1,High/High,Lean (170-185),No,,,,76,51,60,71,78,71,67,45,56,68,40,69,65,45,61,71,79,74,78,77,80,64,75,75,65,51,81,79,51,41,55,,81,81,81,11,14,11,14,15,,61,61,61,64,62,62,62,64,62,62,62,66,64,64,64,66,75,73,73,73,75,76,75,75,75,76,20
183966,https://sofifa.com/player/183966/facundo-roncaglia/160002,16,2,9/21/15,F. Roncaglia,Facundo Sebastián Roncaglia,"CB, RB",75,76,3600000,60000,28,2/10/87,179,76,110374,Fiorentina,31,Serie A,1,SUB,32,,7/11/12,2016,52,Argentina,1369,SUB,3,Right,3,2,2,Medium/High,Normal (170-185),No,,,"Dives Into Tackles (AI), Long Shot Taker (AI)",74,53,57,67,77,74,58,38,70,66,25,63,38,32,69,70,74,74,69,68,74,76,81,69,72,75,82,74,49,40,35,,78,79,78,15,14,15,6,15,,61,61,61,61,61,61,61,61,60,60,60,62,64,64,64,62,71,71,71,71,71,72,75,75,75,72,19
194203,https://sofifa.com/player/194203/nenad-tomovic/160002,16,2,9/21/15,N. Tomović,Nenad Tomović,"RB, CB",75,76,3700000,50000,27,8/30/87,184,79,110374,Fiorentina,31,Serie A,1,RCB,4,,8/31/12,2016,51,Serbia,,,,Right,2,2,1,Medium/High,Normal (170-185),No,,,Early Crosser,72,38,60,66,78,77,72,22,70,66,25,64,31,37,68,69,69,74,66,70,70,70,80,74,78,41,78,76,56,42,41,,77,81,83,8,12,15,12,5,,58,58,58,60,58,58,58,60,58,58,58,63,63,63,63,63,74,72,72,72,74,75,76,76,76,75,16
